cohort,species_pair,n_total_pairs,n_hgt_pairs,hgt_rate,phylo_dist,trait_value
Dutch,113_1-335_1,132,0,0.0,1.980763898,0
Dutch,113_1-39_2,18,0,0.0,2.468160684,1
Dutch,113_1-39_5,12,0,0.0,2.472923681,1
Dutch,113_1-42_2,1,0,0.0,2.463623327,1
Dutch,113_1-43_1,19,0,0.0,2.470212337,1
Dutch,113_1-44_1,20,0,0.0,2.475284475,1
Dutch,113_1-44_3,26,0,0.0,2.475994915,1
Dutch,113_1-45_1,42,0,0.0,2.5554612279999995,1
Dutch,113_1-46_1,32,0,0.0,2.4240846039999995,1
Dutch,113_1-48_2,18,0,0.0,2.486306604,1
Dutch,113_1-4_1,8,0,0.0,2.36664135,1
Dutch,113_1-62_1,20,0,0.0,2.076396026,1
Dutch,113_1-66_3,4,0,0.0,2.104850997,1
Dutch,113_1-66_5,46,0,0.0,2.097808781,1
Dutch,113_1-76_2,2,0,0.0,2.094182617,1
Dutch,113_1-80_1,2,0,0.0,2.000190541,1
Dutch,113_1-8_1,8,0,0.0,2.263439252,1
Dutch,113_1-90_1,1,0,0.0,0.5500035960000003,0
Dutch,113_1-9_1,1,0,0.0,2.261449611,1
Dutch,114_1-116_1,3,0,0.0,0.1732977289999997,0
Dutch,114_1-119_1,2,0,0.0,0.5252023270000001,0
Dutch,114_1-11_1,2,0,0.0,2.233597953,1
Dutch,114_1-120_1,8,0,0.0,0.5250010010000001,0
Dutch,114_1-125_1,16,0,0.0,0.4973836290000002,1
Dutch,114_1-14_1,2,0,0.0,2.3220494409999994,1
Dutch,114_1-20_1,7,0,0.0,2.5622543399999995,1
Dutch,114_1-211_1,2,0,0.0,1.642666887,1
Dutch,114_1-229_3,20,0,0.0,0.8183551639999993,1
Dutch,114_1-240_1,10,0,0.0,0.8603303089999996,1
Dutch,114_1-26_2,7,0,0.0,2.5747324549999995,1
Dutch,114_1-283_1,6,0,0.0,1.5317206119999995,1
Dutch,114_1-297_1,1,0,0.0,0.8746821899999997,1
Dutch,114_1-318_20,1,0,0.0,1.845865042,1
Dutch,114_1-318_21,4,0,0.0,1.845314539,0
Dutch,114_1-318_82,1,0,0.0,1.8475478,0
Dutch,114_1-326_1,4,0,0.0,1.895614172,0
Dutch,114_1-32_1,3,0,0.0,2.4589951359999995,1
Dutch,114_1-330_1,10,0,0.0,1.9979346209999995,0
Dutch,114_1-333_1,2,0,0.0,1.963388276,0
Dutch,114_1-334_1,4,0,0.0,1.979406436,0
Dutch,114_1-334_3,1,0,0.0,1.9865528,0
Dutch,114_1-335_1,229,7,0.03056768558951965,1.976609939,0
Dutch,114_1-39_2,2,0,0.0,2.4640067249999995,1
Dutch,114_1-39_5,18,0,0.0,2.468769722,1
Dutch,114_1-42_2,4,0,0.0,2.459469368,1
Dutch,114_1-43_1,1,0,0.0,2.466058378,1
Dutch,114_1-44_1,2,0,0.0,2.471130515999999,1
Dutch,114_1-44_3,7,0,0.0,2.471840956,1
Dutch,114_1-45_1,96,0,0.0,2.551307268999999,1
Dutch,114_1-46_1,31,0,0.0,2.4199306449999995,1
Dutch,114_1-47_2,4,0,0.0,2.4243401599999994,1
Dutch,114_1-48_2,99,0,0.0,2.482152645,1
Dutch,114_1-4_3,4,0,0.0,2.3634052969999995,1
Dutch,114_1-66_5,123,0,0.0,2.093654822,1
Dutch,114_1-78_3,2,0,0.0,2.079352152,1
Dutch,114_2-119_1,10,0,0.0,0.524920083,0
Dutch,114_2-11_1,2,0,0.0,2.233315709,1
Dutch,114_2-125_1,6,0,0.0,0.4971013850000001,1
Dutch,114_2-12_1,3,0,0.0,2.2398636789999995,1
Dutch,114_2-14_1,6,0,0.0,2.321767197,1
Dutch,114_2-152_1,1,0,0.0,1.617528835,0
Dutch,114_2-179_1,1,0,0.0,1.3381875069999998,0
Dutch,114_2-20_1,7,0,0.0,2.5619720959999994,1
Dutch,114_2-229_3,5,0,0.0,0.8180729199999996,1
Dutch,114_2-234_8,1,0,0.0,0.8193212650000001,1
Dutch,114_2-257_1,3,0,0.0,1.4975039409999995,0
Dutch,114_2-26_2,6,0,0.0,2.574450211,1
Dutch,114_2-298_1,2,0,0.0,1.0880165799999997,0
Dutch,114_2-318_21,2,0,0.0,1.845032295,0
Dutch,114_2-318_40,10,0,0.0,1.846138353,0
Dutch,114_2-326_1,2,0,0.0,1.895331928,0
Dutch,114_2-32_1,13,0,0.0,2.458712892,1
Dutch,114_2-333_1,1,0,0.0,1.963106032,0
Dutch,114_2-334_1,127,0,0.0,1.979124192,0
Dutch,114_2-334_2,2,0,0.0,1.983549776,0
Dutch,114_2-334_3,4,0,0.0,1.986270556,0
Dutch,114_2-335_1,255,0,0.0,1.976327695,0
Dutch,114_2-37_1,2,0,0.0,2.469879825,1
Dutch,114_2-38_1,1,0,0.0,2.455770933,1
Dutch,114_2-39_2,1,0,0.0,2.463724481,1
Dutch,114_2-39_3,4,0,0.0,2.469931595,1
Dutch,114_2-39_5,7,0,0.0,2.468487478,1
Dutch,114_2-42_2,21,0,0.0,2.459187124,1
Dutch,114_2-43_1,10,0,0.0,2.465776134,1
Dutch,114_2-44_1,2,0,0.0,2.470848272,1
Dutch,114_2-44_3,8,0,0.0,2.471558712,1
Dutch,114_2-45_1,208,0,0.0,2.5510250249999995,1
Dutch,114_2-46_1,67,0,0.0,2.4196484009999994,1
Dutch,114_2-48_2,74,0,0.0,2.481870401,1
Dutch,114_2-50_1,2,0,0.0,2.476833318,1
Dutch,114_2-66_3,7,0,0.0,2.100414794,1
Dutch,114_2-66_5,77,0,0.0,2.093372578,1
Dutch,114_2-90_1,2,0,0.0,0.5455673930000002,0
Dutch,114_2-92_1,1,0,0.0,0.6086842589999999,0
Dutch,116_1-119_1,1,0,0.0,0.5264368879999997,0
Dutch,116_1-122_1,5,0,0.0,0.5555896790000001,0
Dutch,116_1-125_1,2,0,0.0,0.4986181899999997,1
Dutch,116_1-12_1,7,0,0.0,2.241380484,1
Dutch,116_1-14_1,1,0,0.0,2.323284002,1
Dutch,116_1-179_1,1,0,0.0,1.3397043119999998,0
Dutch,116_1-20_1,3,0,0.0,2.5634889009999995,1
Dutch,116_1-223_1,2,0,0.0,0.7328562709999997,1
Dutch,116_1-228_2,1,0,0.0,0.8379943859999996,1
Dutch,116_1-229_3,18,0,0.0,0.8195897249999997,1
Dutch,116_1-230_1,3,0,0.0,0.8094599289999995,1
Dutch,116_1-233_3,2,0,0.0,0.821922362,1
Dutch,116_1-26_2,38,0,0.0,2.5759670159999994,1
Dutch,116_1-283_1,16,0,0.0,1.532955173,1
Dutch,116_1-294_1,2,0,0.0,1.2202616279999994,0
Dutch,116_1-297_1,1,0,0.0,0.8759167510000001,1
Dutch,116_1-318_20,1,0,0.0,1.847099603,1
Dutch,116_1-318_82,1,0,0.0,1.848782361,0
Dutch,116_1-326_1,16,0,0.0,1.896848733,0
Dutch,116_1-32_1,28,0,0.0,2.4602296969999995,1
Dutch,116_1-332_1,8,0,0.0,2.0257815489999995,0
Dutch,116_1-333_1,2,0,0.0,1.964622837,0
Dutch,116_1-334_1,5,0,0.0,1.980640997,0
Dutch,116_1-334_3,38,0,0.0,1.9877873609999996,0
Dutch,116_1-335_1,212,0,0.0,1.9778445,0
Dutch,116_1-37_1,3,0,0.0,2.47139663,1
Dutch,116_1-39_2,3,0,0.0,2.465241286,1
Dutch,116_1-39_5,3,0,0.0,2.4700042829999997,1
Dutch,116_1-42_2,2,0,0.0,2.460703929,1
Dutch,116_1-43_1,7,0,0.0,2.467292939,1
Dutch,116_1-44_1,8,0,0.0,2.472365077,1
Dutch,116_1-44_3,8,0,0.0,2.4730755169999994,1
Dutch,116_1-44_4,5,0,0.0,2.4816372429999998,1
Dutch,116_1-45_1,42,0,0.0,2.55254183,1
Dutch,116_1-46_1,35,0,0.0,2.4211652059999995,1
Dutch,116_1-48_2,38,0,0.0,2.4833872059999997,1
Dutch,116_1-4_1,2,0,0.0,2.363721952,1
Dutch,116_1-50_1,4,0,0.0,2.478350123,1
Dutch,116_1-62_1,5,0,0.0,2.073476628,1
Dutch,116_1-66_4,2,0,0.0,2.0963711769999995,1
Dutch,116_1-66_5,182,0,0.0,2.0948893829999995,1
Dutch,116_1-76_2,3,0,0.0,2.091263219,1
Dutch,116_1-8_1,2,0,0.0,2.260519854,1
Dutch,116_1-90_1,1,0,0.0,0.5470841979999999,0
Dutch,118_1-223_1,4,0,0.0,0.7271013829999995,1
Dutch,118_1-326_1,4,0,0.0,1.891093845,0
Dutch,118_1-335_1,116,0,0.0,1.9720896119999995,0
Dutch,119_1-11_1,5,0,0.0,2.120074416,1
Dutch,119_1-120_1,49,0,0.0,0.1042140119999999,0
Dutch,119_1-125_1,57,0,0.0,0.438916828,1
Dutch,119_1-12_1,3,0,0.0,2.126622386,1
Dutch,119_1-14_1,9,0,0.0,2.208525904,1
Dutch,119_1-152_1,1,0,0.0,1.5042875419999997,0
Dutch,119_1-178_2,2,0,0.0,1.1799059389999995,0
Dutch,119_1-179_1,4,0,0.0,1.224946214,0
Dutch,119_1-183_1,1,0,0.0,0.7314400299999995,1
Dutch,119_1-190_1,18,0,0.0,1.4223123009999994,1
Dutch,119_1-196_1,2,0,0.0,0.8193654059999997,1
Dutch,119_1-20_1,5,0,0.0,2.448730803,1
Dutch,119_1-211_1,1,0,0.0,1.5291433499999998,1
Dutch,119_1-213_1,1,0,0.0,1.5626349129999997,1
Dutch,119_1-223_1,24,0,0.0,0.6180981729999995,1
Dutch,119_1-229_3,63,0,0.0,0.7048316269999995,1
Dutch,119_1-233_1,7,0,0.0,0.705903722,1
Dutch,119_1-233_3,7,0,0.0,0.7071642639999998,1
Dutch,119_1-234_2,2,0,0.0,0.6969463889999994,1
Dutch,119_1-234_5,1,0,0.0,0.7083229699999998,1
Dutch,119_1-234_8,1,0,0.0,0.706079972,1
Dutch,119_1-240_1,6,0,0.0,0.7468067719999998,1
Dutch,119_1-252_1,9,0,0.0,1.250612173,0
Dutch,119_1-263_1,2,0,0.0,1.483115063,0
Dutch,119_1-268_1,2,0,0.0,0.7178332899999993,1
Dutch,119_1-26_2,66,0,0.0,2.461208917999999,1
Dutch,119_1-283_1,78,0,0.0,1.4181970749999997,1
Dutch,119_1-297_1,1,0,0.0,0.7611586529999999,1
Dutch,119_1-308_1,4,0,0.0,1.833476004,1
Dutch,119_1-318_21,3,0,0.0,1.7317910019999998,0
Dutch,119_1-318_38,19,0,0.0,1.7339382859999997,0
Dutch,119_1-318_40,16,0,0.0,1.7328970599999995,0
Dutch,119_1-326_1,23,0,0.0,1.782090635,0
Dutch,119_1-32_1,26,0,0.0,2.3454715989999992,1
Dutch,119_1-330_1,2,0,0.0,1.884411084,0
Dutch,119_1-332_1,1,0,0.0,1.911023451,0
Dutch,119_1-334_1,97,0,0.0,1.865882899,0
Dutch,119_1-334_3,79,0,0.0,1.873029263,0
Dutch,119_1-335_1,1134,0,0.0,1.8630864019999995,0
Dutch,119_1-36_1,4,0,0.0,2.3631021189999992,1
Dutch,119_1-37_1,21,0,0.0,2.3566385319999994,1
Dutch,119_1-38_1,2,0,0.0,2.34252964,1
Dutch,119_1-39_2,3,0,0.0,2.350483188,1
Dutch,119_1-39_3,4,0,0.0,2.356690302,1
Dutch,119_1-39_5,15,0,0.0,2.3552461849999995,1
Dutch,119_1-42_2,58,0,0.0,2.3459458309999994,1
Dutch,119_1-43_1,18,0,0.0,2.352534841,1
Dutch,119_1-44_1,25,0,0.0,2.3576069789999994,1
Dutch,119_1-44_3,91,0,0.0,2.358317419,1
Dutch,119_1-45_1,316,0,0.0,2.4377837319999998,1
Dutch,119_1-46_1,105,0,0.0,2.306407108,1
Dutch,119_1-47_2,1,0,0.0,2.310816623,1
Dutch,119_1-48_2,159,0,0.0,2.3686291079999995,1
Dutch,119_1-50_1,15,0,0.0,2.3635920249999995,1
Dutch,119_1-51_1,5,0,0.0,2.366170255,1
Dutch,119_1-52_1,4,0,0.0,2.370705096,1
Dutch,119_1-66_5,623,0,0.0,1.980131285,1
Dutch,119_1-69_1,4,0,0.0,1.977283241,1
Dutch,119_1-76_2,11,0,0.0,1.976505121,1
Dutch,119_1-76_3,3,0,0.0,1.966303946,1
Dutch,119_1-78_2,5,0,0.0,1.967147385,1
Dutch,119_1-80_1,3,0,0.0,1.882513045,1
Dutch,119_1-87_1,4,0,0.0,1.2736417639999995,0
Dutch,119_1-90_1,1,0,0.0,0.4323260999999996,0
Dutch,119_1-92_1,2,0,0.0,0.4954429660000001,0
Dutch,11_1-120_1,12,0,0.0,2.11987309,1
Dutch,11_1-123_0,1,0,0.0,2.225986048,1
Dutch,11_1-125_1,1,0,0.0,2.147312454,2
Dutch,11_1-12_1,2,0,0.0,0.08151799,2
Dutch,11_1-14_1,7,0,0.0,0.8926380679999997,2
Dutch,11_1-154_1,1,0,0.0,2.113005841,1
Dutch,11_1-171_1,1,0,0.0,2.125080241,2
Dutch,11_1-19_1,1,0,0.0,1.1341193369999996,2
Dutch,11_1-20_1,3,1,0.3333333333333333,1.1328429669999998,2
Dutch,11_1-223_1,11,0,0.0,2.0026554709999997,2
Dutch,11_1-228_2,1,0,0.0,2.107793586,2
Dutch,11_1-229_3,16,0,0.0,2.0893889249999997,2
Dutch,11_1-233_3,2,0,0.0,2.091721562,2
Dutch,11_1-240_1,6,0,0.0,2.13136407,2
Dutch,11_1-246_1,2,0,0.0,1.956412269,2
Dutch,11_1-24_2,1,0,0.0,1.141142858999999,2
Dutch,11_1-257_1,2,0,0.0,1.943771796,1
Dutch,11_1-26_2,27,3,0.1111111111111111,1.1453210819999993,2
Dutch,11_1-283_1,43,0,0.0,1.977706223,2
Dutch,11_1-297_1,1,0,0.0,1.919743171,2
Dutch,11_1-298_1,3,0,0.0,2.133359805,1
Dutch,11_1-29_1,1,0,0.0,1.0453336999999996,2
Dutch,11_1-300_1,10,0,0.0,2.139966127,1
Dutch,11_1-318_13,1,0,0.0,1.546408222,1
Dutch,11_1-326_1,19,0,0.0,1.589205879,1
Dutch,11_1-32_1,41,7,0.17073170731707318,1.029583762999999,2
Dutch,11_1-330_1,3,0,0.0,1.691526328,1
Dutch,11_1-331_1,5,0,0.0,1.670102427,1
Dutch,11_1-332_1,32,0,0.0,1.7181386950000002,1
Dutch,11_1-333_1,1,0,0.0,1.656979983,1
Dutch,11_1-334_3,21,0,0.0,1.6801445069999998,1
Dutch,11_1-335_1,344,0,0.0,1.6702016459999995,1
Dutch,11_1-36_1,1,0,0.0,1.0472142829999993,2
Dutch,11_1-37_1,2,1,0.5,1.0407506959999997,2
Dutch,11_1-39_2,2,0,0.0,1.0345953519999995,2
Dutch,11_1-39_5,28,3,0.10714285714285714,1.0393583489999996,2
Dutch,11_1-41_1,1,0,0.0,1.0438910379999995,2
Dutch,11_1-42_1,1,0,0.0,1.0308502739999996,2
Dutch,11_1-42_2,27,3,0.1111111111111111,1.0300579949999995,2
Dutch,11_1-43_1,12,4,0.3333333333333333,1.0366470049999998,2
Dutch,11_1-44_1,19,2,0.10526315789473684,1.0417191429999997,2
Dutch,11_1-44_3,29,7,0.2413793103448276,1.0424295829999997,2
Dutch,11_1-45_1,102,2,0.0196078431372549,1.1218958959999994,2
Dutch,11_1-46_1,18,0,0.0,0.9905192719999998,2
Dutch,11_1-48_2,83,19,0.2289156626506024,1.0527412719999996,2
Dutch,11_1-50_1,14,0,0.0,1.0477041889999996,2
Dutch,11_1-51_1,2,0,0.0,1.0502824189999995,2
Dutch,11_1-52_1,3,1,0.3333333333333333,1.0548172599999996,2
Dutch,11_1-66_3,6,0,0.0,1.5900413389999997,2
Dutch,11_1-66_5,205,0,0.0,1.5829991229999998,2
Dutch,11_1-76_2,3,0,0.0,1.579372959,2
Dutch,11_1-76_3,1,0,0.0,1.5691717839999997,2
Dutch,11_1-78_3,1,0,0.0,1.568696453,2
Dutch,11_1-80_1,1,0,0.0,1.4853808830000002,2
Dutch,11_1-90_1,8,0,0.0,2.053313347999999,1
Dutch,11_1-9_2,1,0,0.0,0.1440873759999998,2
Dutch,120_1-125_1,21,0,0.0,0.438715502,1
Dutch,120_1-14_1,12,0,0.0,2.208324578,1
Dutch,120_1-152_1,2,0,0.0,1.5040862159999997,0
Dutch,120_1-161_1,2,0,0.0,1.5284621789999997,0
Dutch,120_1-171_1,4,0,0.0,1.5653697669999995,1
Dutch,120_1-183_1,6,0,0.0,0.7312387039999995,1
Dutch,120_1-196_1,3,0,0.0,0.8191640799999997,1
Dutch,120_1-19_1,2,0,0.0,2.4498058469999995,1
Dutch,120_1-20_1,1,0,0.0,2.448529477,1
Dutch,120_1-211_1,116,0,0.0,1.5289420239999998,1
Dutch,120_1-223_1,5,0,0.0,0.6178968469999995,1
Dutch,120_1-228_2,3,0,0.0,0.7230349619999998,1
Dutch,120_1-229_3,137,0,0.0,0.7046303009999995,1
Dutch,120_1-233_1,10,0,0.0,0.705702396,1
Dutch,120_1-233_3,71,0,0.0,0.7069629379999998,1
Dutch,120_1-234_1,5,0,0.0,0.7000996509999999,1
Dutch,120_1-234_2,40,0,0.0,0.6967450629999994,1
Dutch,120_1-236_1,4,0,0.0,0.6972120409999998,1
Dutch,120_1-240_1,7,0,0.0,0.7466054459999998,1
Dutch,120_1-246_1,6,0,0.0,0.8605205909999998,1
Dutch,120_1-252_1,3,0,0.0,1.250410847,0
Dutch,120_1-268_1,3,0,0.0,0.7176319639999993,1
Dutch,120_1-269_1,2,0,0.0,0.7127282129999997,1
Dutch,120_1-26_2,35,0,0.0,2.461007591999999,1
Dutch,120_1-283_1,14,0,0.0,1.4179957489999997,1
Dutch,120_1-297_1,9,0,0.0,0.7609573269999999,1
Dutch,120_1-298_1,26,0,0.0,0.974573961,0
Dutch,120_1-318_19,2,0,0.0,1.7323136479999997,0
Dutch,120_1-318_21,2,0,0.0,1.7315896759999998,0
Dutch,120_1-318_38,2,0,0.0,1.7337369599999997,0
Dutch,120_1-318_79,3,0,0.0,1.7323984189999997,0
Dutch,120_1-326_1,352,0,0.0,1.781889309,0
Dutch,120_1-32_1,14,0,0.0,2.3452702729999992,1
Dutch,120_1-330_1,2,0,0.0,1.884209758,0
Dutch,120_1-331_1,1,0,0.0,1.862785857,0
Dutch,120_1-332_1,13,0,0.0,1.910822125,0
Dutch,120_1-333_1,1,0,0.0,1.849663413,0
Dutch,120_1-334_1,17,0,0.0,1.865681573,0
Dutch,120_1-334_3,77,0,0.0,1.872827937,0
Dutch,120_1-335_1,1080,0,0.0,1.8628850759999995,0
Dutch,120_1-36_1,3,0,0.0,2.3629007929999992,1
Dutch,120_1-37_1,1,0,0.0,2.3564372059999994,1
Dutch,120_1-38_1,1,0,0.0,2.342328314,1
Dutch,120_1-39_2,10,0,0.0,2.350281862,1
Dutch,120_1-39_5,12,0,0.0,2.3550448589999995,1
Dutch,120_1-42_1,3,0,0.0,2.3465367839999995,1
Dutch,120_1-42_2,30,0,0.0,2.3457445049999994,1
Dutch,120_1-43_1,12,0,0.0,2.352333515,1
Dutch,120_1-44_1,10,0,0.0,2.3574056529999994,1
Dutch,120_1-44_3,32,0,0.0,2.358116093,1
Dutch,120_1-44_5,4,0,0.0,2.360499833999999,1
Dutch,120_1-45_1,112,0,0.0,2.4375824059999998,1
Dutch,120_1-46_1,59,0,0.0,2.306205782,1
Dutch,120_1-47_2,2,0,0.0,2.310615297,1
Dutch,120_1-48_2,100,0,0.0,2.3684277819999995,1
Dutch,120_1-50_1,6,0,0.0,2.3633906989999995,1
Dutch,120_1-51_1,5,0,0.0,2.365968929,1
Dutch,120_1-52_1,2,0,0.0,2.37050377,1
Dutch,120_1-66_3,12,0,0.0,1.986972175,1
Dutch,120_1-66_4,7,0,0.0,1.981411753,1
Dutch,120_1-66_5,488,0,0.0,1.979929959,1
Dutch,120_1-76_2,226,0,0.0,1.976303795,1
Dutch,120_1-80_1,32,0,0.0,1.882311719,1
Dutch,120_1-87_1,3,0,0.0,1.2734404379999995,0
Dutch,120_1-90_1,8,0,0.0,0.4321247739999996,0
Dutch,120_1-92_1,12,0,0.0,0.4952416400000001,0
Dutch,122_1-14_1,3,0,0.0,2.292735431,1
Dutch,122_1-179_1,4,0,0.0,1.3091557409999997,0
Dutch,122_1-20_1,4,0,0.0,2.5329403299999997,1
Dutch,122_1-223_1,3,0,0.0,0.7023077,1
Dutch,122_1-229_3,31,0,0.0,0.7890411539999995,1
Dutch,122_1-234_3,1,0,0.0,0.7911192860000003,1
Dutch,122_1-26_2,11,0,0.0,2.545418445,1
Dutch,122_1-30_1,6,0,0.0,2.534247943,1
Dutch,122_1-318_21,3,0,0.0,1.816000529,0
Dutch,122_1-326_1,16,0,0.0,1.866300162,0
Dutch,122_1-332_1,8,0,0.0,1.9952329779999995,0
Dutch,122_1-334_1,6,0,0.0,1.950092426,0
Dutch,122_1-335_1,185,0,0.0,1.947295929,0
Dutch,122_1-39_2,2,0,0.0,2.434692715,1
Dutch,122_1-39_5,3,0,0.0,2.439455712,1
Dutch,122_1-43_1,12,0,0.0,2.436744368,1
Dutch,122_1-44_1,1,0,0.0,2.4418165059999994,1
Dutch,122_1-44_3,2,0,0.0,2.442526946,1
Dutch,122_1-45_1,26,0,0.0,2.521993259,1
Dutch,122_1-46_1,12,0,0.0,2.3906166349999998,1
Dutch,122_1-48_2,17,0,0.0,2.4528386349999995,1
Dutch,122_1-66_5,51,0,0.0,2.064340812,1
Dutch,122_1-71_1,2,0,0.0,2.073409395,1
Dutch,122_1-77_2,2,0,0.0,2.049173684,1
Dutch,123_0-26_2,2,0,0.0,2.56712055,1
Dutch,123_0-45_1,36,0,0.0,2.5436953639999995,1
Dutch,123_0-46_1,1,0,0.0,2.4123187399999995,1
Dutch,123_0-66_5,3,0,0.0,2.086042917,1
Dutch,125_1-12_1,3,0,0.0,2.153860424,2
Dutch,125_1-14_1,20,0,0.0,2.235763942,2
Dutch,125_1-152_1,2,0,0.0,1.5315255799999998,1
Dutch,125_1-161_1,1,0,0.0,1.5559015429999996,1
Dutch,125_1-171_1,2,0,0.0,1.5928091309999997,2
Dutch,125_1-178_2,2,0,0.0,1.207143977,1
Dutch,125_1-179_1,9,0,0.0,1.2521842520000002,1
Dutch,125_1-182_1,8,0,0.0,0.7482597229999999,2
Dutch,125_1-196_1,2,0,0.0,0.8466034439999999,2
Dutch,125_1-20_1,22,0,0.0,2.475968841,2
Dutch,125_1-223_1,6,0,0.0,0.6453362109999996,2
Dutch,125_1-228_2,7,0,0.0,0.750474326,2
Dutch,125_1-229_3,143,0,0.0,0.7320696649999996,2
Dutch,125_1-230_1,2,0,0.0,0.7219398689999998,2
Dutch,125_1-233_1,21,0,0.0,0.7331417600000001,2
Dutch,125_1-233_3,26,0,0.0,0.7344023019999999,2
Dutch,125_1-234_2,3,0,0.0,0.7241844269999995,2
Dutch,125_1-234_5,4,0,0.0,0.7355610079999999,2
Dutch,125_1-240_1,8,0,0.0,0.7740448099999999,2
Dutch,125_1-24_2,2,0,0.0,2.484268732999999,2
Dutch,125_1-264_1,2,0,0.0,1.506951758,1
Dutch,125_1-268_1,2,0,0.0,0.7450713279999994,2
Dutch,125_1-26_2,64,0,0.0,2.4884469559999998,2
Dutch,125_1-283_1,38,0,0.0,1.4454351129999998,2
Dutch,125_1-295_0,1,0,0.0,1.0047831169999997,1
Dutch,125_1-297_1,7,0,0.0,0.788396691,2
Dutch,125_1-298_1,13,0,0.0,1.002013325,1
Dutch,125_1-29_1,1,0,0.0,2.388459574,2
Dutch,125_1-318_19,2,0,0.0,1.7597530119999998,1
Dutch,125_1-318_21,14,0,0.0,1.75902904,1
Dutch,125_1-318_38,2,0,0.0,1.7611763239999998,1
Dutch,125_1-318_40,10,0,0.0,1.7601350979999997,1
Dutch,125_1-31_2,2,0,0.0,2.4972655339999994,2
Dutch,125_1-324_1,2,0,0.0,1.7492669949999995,1
Dutch,125_1-326_1,14,0,0.0,1.809328673,1
Dutch,125_1-32_1,36,0,0.0,2.372709637,2
Dutch,125_1-330_1,16,0,0.0,1.911649122,1
Dutch,125_1-332_1,52,0,0.0,1.938261489,1
Dutch,125_1-333_1,9,0,0.0,1.877102777,1
Dutch,125_1-334_1,76,0,0.0,1.893120937,1
Dutch,125_1-334_2,2,0,0.0,1.8975465209999995,1
Dutch,125_1-334_3,48,0,0.0,1.900267301,1
Dutch,125_1-335_1,1209,0,0.0,1.8903244399999997,1
Dutch,125_1-36_1,10,0,0.0,2.390340157,2
Dutch,125_1-37_1,5,0,0.0,2.3838765699999995,2
Dutch,125_1-39_2,15,0,0.0,2.377721226,2
Dutch,125_1-39_5,31,0,0.0,2.382484223,2
Dutch,125_1-40_1,6,0,0.0,2.379295111,2
Dutch,125_1-41_1,2,0,0.0,2.3870169119999995,2
Dutch,125_1-42_1,2,0,0.0,2.373976148,2
Dutch,125_1-42_2,72,0,0.0,2.373183869,2
Dutch,125_1-43_1,27,0,0.0,2.379772879,2
Dutch,125_1-44_1,27,0,0.0,2.3848450169999995,2
Dutch,125_1-44_3,52,0,0.0,2.385555457,2
Dutch,125_1-44_4,1,0,0.0,2.394117183,2
Dutch,125_1-45_1,531,0,0.0,2.4650217699999994,2
Dutch,125_1-46_1,100,0,0.0,2.333645146,2
Dutch,125_1-47_2,11,0,0.0,2.338054661,2
Dutch,125_1-48_2,219,0,0.0,2.395867146,2
Dutch,125_1-50_1,7,0,0.0,2.390830063,2
Dutch,125_1-51_1,4,0,0.0,2.393408293,2
Dutch,125_1-52_1,8,0,0.0,2.397943134,2
Dutch,125_1-66_3,6,0,0.0,2.014411539,2
Dutch,125_1-66_4,6,0,0.0,2.008851117,2
Dutch,125_1-66_5,423,0,0.0,2.007369323,2
Dutch,125_1-69_3,2,0,0.0,2.006025965,2
Dutch,125_1-71_1,1,0,0.0,2.016437906,2
Dutch,125_1-76_2,9,0,0.0,2.003743159,2
Dutch,125_1-77_2,4,0,0.0,1.9922021949999995,2
Dutch,125_1-87_1,6,0,0.0,1.300879802,1
Dutch,125_1-8_1,1,0,0.0,2.1729997939999994,2
Dutch,125_1-90_1,24,0,0.0,0.4595641379999997,1
Dutch,125_1-92_1,14,0,0.0,0.5226810040000003,1
Dutch,125_1-9_1,1,0,0.0,2.171010153,2
Dutch,125_1-9_2,1,0,0.0,2.168278688,2
Dutch,12_1-14_1,2,2,1.0,0.8991860379999994,2
Dutch,12_1-171_1,1,0,0.0,2.131628211,2
Dutch,12_1-175_1,1,0,0.0,2.283114309,1
Dutch,12_1-229_3,16,0,0.0,2.095936894999999,2
Dutch,12_1-230_1,1,0,0.0,2.085807099,2
Dutch,12_1-233_1,3,0,0.0,2.0970089899999995,2
Dutch,12_1-233_3,3,0,0.0,2.0982695319999998,2
Dutch,12_1-234_5,1,0,0.0,2.099428238,2
Dutch,12_1-234_8,1,0,0.0,2.0971852399999995,2
Dutch,12_1-26_2,13,2,0.15384615384615385,1.1518690519999994,2
Dutch,12_1-283_1,1,0,0.0,1.9842541929999995,2
Dutch,12_1-318_13,7,0,0.0,1.552956192,1
Dutch,12_1-318_19,2,0,0.0,1.5461781879999998,1
Dutch,12_1-318_38,1,0,0.0,1.5476015,1
Dutch,12_1-318_40,2,0,0.0,1.5465602739999995,1
Dutch,12_1-31_2,1,0,0.0,1.1606876299999995,2
Dutch,12_1-326_1,12,0,0.0,1.5957538489999998,1
Dutch,12_1-32_1,33,0,0.0,1.0361317329999995,2
Dutch,12_1-334_1,4,0,0.0,1.679546113,1
Dutch,12_1-334_3,19,0,0.0,1.686692477,1
Dutch,12_1-335_1,161,0,0.0,1.6767496159999995,1
Dutch,12_1-36_1,5,0,0.0,1.0537622529999997,2
Dutch,12_1-37_1,3,0,0.0,1.0472986659999992,2
Dutch,12_1-39_3,2,0,0.0,1.047350436,2
