cohort,species_pair,n_total_pairs,n_hgt_pairs,hgt_rate,phylo_dist,trait_value
Dutch,47_2-51_1,2,0,0.0,0.2715155499999997,2
Dutch,47_2-66_5,39,0,0.0,1.7737413299999998,1
Dutch,47_2-69_2,1,0,0.0,1.7706453699999998,1
Dutch,47_2-96_1,10,0,0.0,2.404081403,1
Dutch,47_2-97_1,22,1,0.045454545454545456,2.436229484,1
Dutch,47_2-9_2,1,0,0.0,1.015895021,2
Dutch,48_1-48_2,15,0,0.0,0.0205893189999999,2
Dutch,48_1-66_5,24,0,0.0,1.836357886,1
Dutch,48_1-96_1,12,0,0.0,2.466697959,1
Dutch,48_2-4_1,14,8,0.5714285714285714,0.924112386,2
Dutch,48_2-4_2,10,6,0.6,0.9272736439999996,2
Dutch,48_2-4_3,23,9,0.391304347826087,0.9250302919999998,2
Dutch,48_2-50_1,64,35,0.546875,0.0888360289999998,2
Dutch,48_2-51_1,36,19,0.5277777777777778,0.091414259,2
Dutch,48_2-52_1,87,38,0.4367816091954023,0.0959490999999999,2
Dutch,48_2-54_1,2,0,0.0,1.763867064,2
Dutch,48_2-55_1,16,0,0.0,1.842741811,2
Dutch,48_2-57_1,3,0,0.0,1.794316998,2
Dutch,48_2-62_1,17,0,0.0,1.81014106,1
Dutch,48_2-66_2,4,0,0.0,1.833444835,1
Dutch,48_2-66_3,37,0,0.0,1.838596031,1
Dutch,48_2-66_4,36,0,0.0,1.833035609,1
Dutch,48_2-66_5,3516,6,0.0017064846416382253,1.831553815,1
Dutch,48_2-69_1,96,0,0.0,1.828705771,1
Dutch,48_2-69_2,5,0,0.0,1.828457855,1
Dutch,48_2-69_3,19,0,0.0,1.8302104569999995,1
Dutch,48_2-71_1,3,0,0.0,1.840622398,1
Dutch,48_2-74_1,4,0,0.0,1.824589508,1
Dutch,48_2-75_1,4,0,0.0,1.817123545,1
Dutch,48_2-76_1,1,0,0.0,1.827273086,1
Dutch,48_2-76_2,38,0,0.0,1.827927651,1
Dutch,48_2-76_3,16,0,0.0,1.817726476,1
Dutch,48_2-77_1,4,0,0.0,1.8160514369999996,1
Dutch,48_2-77_2,2,0,0.0,1.8163866869999996,1
Dutch,48_2-78_1,4,0,0.0,1.816886983,1
Dutch,48_2-78_2,4,0,0.0,1.818569915,1
Dutch,48_2-78_3,24,0,0.0,1.817251145,1
Dutch,48_2-87_1,6,0,0.0,2.155525614,2
Dutch,48_2-8_1,8,0,0.0,1.0784286119999993,2
Dutch,48_2-90_1,97,0,0.0,2.301868039999999,1
Dutch,48_2-91_1,3,0,0.0,2.3239439219999998,1
Dutch,48_2-93_1,4,0,0.0,2.574284722,1
Dutch,48_2-94_1,2,0,0.0,2.541850161,1
Dutch,48_2-96_1,251,0,0.0,2.461893888,1
Dutch,48_2-97_1,311,0,0.0,2.4940419689999995,1
Dutch,48_2-98_1,2,0,0.0,2.489102475,1
Dutch,48_2-99_2,25,0,0.0,2.2939824959999995,1
Dutch,48_2-9_2,17,2,0.11764705882352941,1.0737075059999994,2
Dutch,4_1-52_1,2,0,0.0,0.9261883739999996,2
Dutch,4_1-62_1,10,0,0.0,1.690475806,1
Dutch,4_1-66_5,18,0,0.0,1.711888561,1
Dutch,4_1-8_1,4,0,0.0,0.9587633579999996,2
Dutch,4_1-90_1,1,0,0.0,2.1822027859999995,1
Dutch,4_2-66_5,8,0,0.0,1.7150498189999996,1
Dutch,4_2-90_1,1,0,0.0,2.1853640439999995,1
Dutch,4_3-50_1,2,2,1.0,0.9199932089999998,2
Dutch,4_3-66_5,35,0,0.0,1.7128064669999998,1
Dutch,4_3-96_1,4,0,0.0,2.34314654,1
Dutch,4_3-97_1,26,0,0.0,2.375294621,1
Dutch,4_3-9_2,5,0,0.0,0.954960158,2
Dutch,50_1-51_1,5,4,0.8,0.0399116059999995,2
Dutch,50_1-52_1,1,1,1.0,0.0444464469999998,2
Dutch,50_1-66_5,226,0,0.0,1.826516732,1
Dutch,50_1-69_1,2,0,0.0,1.8236686879999997,1
Dutch,50_1-76_2,4,0,0.0,1.822890568,1
Dutch,50_1-78_1,4,0,0.0,1.8118499,1
Dutch,50_1-90_1,7,0,0.0,2.296830957,1
Dutch,50_1-96_1,16,0,0.0,2.456856805,1
Dutch,50_1-97_1,25,0,0.0,2.489004886,1
Dutch,50_1-9_2,2,0,0.0,1.068670423,2
Dutch,51_1-52_1,1,1,1.0,0.0367043309999997,2
Dutch,51_1-66_3,8,0,0.0,1.836137178,1
Dutch,51_1-66_4,2,0,0.0,1.830576756,1
Dutch,51_1-66_5,102,0,0.0,1.829094962,1
Dutch,51_1-76_2,1,0,0.0,1.825468798,1
Dutch,51_1-90_1,7,0,0.0,2.2994091869999997,1
Dutch,51_1-96_1,7,0,0.0,2.459435035,1
Dutch,51_1-97_1,6,0,0.0,2.491583116,1
Dutch,51_1-9_2,2,0,0.0,1.0712486529999996,2
Dutch,52_1-66_5,77,0,0.0,1.833629803,1
Dutch,52_1-76_3,1,0,0.0,1.819802464,1
Dutch,52_1-78_3,1,0,0.0,1.819327133,1
Dutch,52_1-87_1,4,0,0.0,2.1576016019999997,2
Dutch,52_1-90_1,8,0,0.0,2.303944028,1
Dutch,52_1-96_1,1,0,0.0,2.463969876,1
Dutch,52_1-97_1,17,0,0.0,2.496117957,1
Dutch,52_1-9_2,1,0,0.0,1.075783494,2
Dutch,54_1-66_5,10,0,0.0,1.3753692410000002,1
Dutch,54_1-90_1,2,0,0.0,1.7405605059999996,1
Dutch,54_1-99_2,8,0,0.0,1.732674962,1
Dutch,55_1-66_5,36,0,0.0,1.4542439879999998,1
Dutch,55_1-69_1,2,0,0.0,1.451395944,1
Dutch,57_1-66_5,3,0,0.0,1.4058191750000002,1
Dutch,62_1-66_5,25,0,0.0,0.1595274450000001,0
Dutch,62_1-8_1,10,0,0.0,1.587273708,1
Dutch,62_1-96_1,1,0,0.0,2.05198331,0
Dutch,66_2-66_5,16,2,0.125,0.0049532679999999,0
Dutch,66_2-90_1,6,0,0.0,1.915261237,0
Dutch,66_3-66_5,66,11,0.16666666666666666,0.0120697439999997,0
Dutch,66_3-69_3,5,0,0.0,0.0563144260000001,0
Dutch,66_3-76_2,5,0,0.0,0.0871485159999996,0
Dutch,66_3-90_1,16,0,0.0,1.920412433,0
Dutch,66_3-96_1,17,0,0.0,2.080438281,0
Dutch,66_3-97_1,19,0,0.0,2.112586362,0
Dutch,66_3-99_2,10,0,0.0,1.912526889,0
Dutch,66_4-66_5,18,3,0.16666666666666666,0.0065093219999998,0
Dutch,66_4-90_1,4,0,0.0,1.9148520109999996,0
Dutch,66_4-96_1,12,0,0.0,2.074877859,0
Dutch,66_4-97_1,4,0,0.0,2.10702594,0
Dutch,66_5-69_1,18,0,0.0,0.0477675240000001,0
Dutch,66_5-69_2,3,0,0.0,0.0475196079999999,0
Dutch,66_5-69_3,10,0,0.0,0.0492722099999998,0
Dutch,66_5-74_1,6,0,0.0,0.0650064329999997,0
Dutch,66_5-75_1,25,0,0.0,0.069302194,0
Dutch,66_5-76_1,5,0,0.0,0.0794517349999996,0
Dutch,66_5-76_2,716,17,0.023743016759776536,0.0801062999999997,0
Dutch,66_5-76_3,17,0,0.0,0.0699051249999995,0
Dutch,66_5-77_1,4,0,0.0,0.0682300859999993,0
Dutch,66_5-77_2,38,0,0.0,0.0685653359999993,0
Dutch,66_5-78_1,23,0,0.0,0.0690656319999996,0
Dutch,66_5-78_2,7,1,0.14285714285714285,0.070748564,0
Dutch,66_5-78_3,26,1,0.038461538461538464,0.0694297939999999,0
Dutch,66_5-80_1,140,0,0.0,0.3754049180000001,0
Dutch,66_5-87_1,5,0,0.0,1.7670277909999998,1
Dutch,66_5-8_1,15,0,0.0,1.6086864629999995,1
Dutch,66_5-90_1,398,0,0.0,1.9133702169999995,0
Dutch,66_5-91_1,6,0,0.0,1.9354460989999995,0
Dutch,66_5-93_1,4,0,0.0,2.185786899,0
Dutch,66_5-94_1,4,0,0.0,2.153352338,0
Dutch,66_5-96_1,719,0,0.0,2.073396065,0
Dutch,66_5-97_1,866,0,0.0,2.105544146,0
Dutch,66_5-99_2,69,0,0.0,1.905484673,0
Dutch,66_5-9_1,5,0,0.0,1.6066968219999995,1
Dutch,66_5-9_2,81,0,0.0,1.6039653569999996,1
Dutch,69_1-75_1,5,0,0.0,0.0664541499999997,0
Dutch,69_1-78_3,5,0,0.0,0.0665817499999996,0
Dutch,69_1-90_1,2,0,0.0,1.9105221729999995,0
Dutch,69_1-96_1,4,0,0.0,2.070548021,0
Dutch,69_1-97_1,12,0,0.0,2.102696102,0
Dutch,69_2-97_1,3,0,0.0,2.102448186,0
Dutch,69_3-71_1,2,0,0.0,0.0277674350000003,0
Dutch,69_3-76_2,1,0,0.0,0.0787629419999995,0
Dutch,69_3-97_1,6,0,0.0,2.1042007879999995,0
Dutch,71_1-96_1,5,0,0.0,2.082464648,0
Dutch,71_1-97_1,2,0,0.0,2.114612729,0
Dutch,74_1-96_1,2,0,0.0,2.066431758,0
Dutch,75_1-78_3,1,0,0.0,0.03812609,0
Dutch,75_1-90_1,8,0,0.0,1.898939947,0
Dutch,75_1-97_1,1,0,0.0,2.091113876,0
Dutch,76_1-76_3,1,0,0.0,0.01797533,0
Dutch,76_1-96_1,2,0,0.0,2.069115336,0
Dutch,76_1-97_1,8,0,0.0,2.101263417,0
Dutch,76_2-80_1,113,0,0.0,0.3717787540000001,0
Dutch,76_2-90_1,2,0,0.0,1.9097440529999996,0
Dutch,76_2-96_1,15,0,0.0,2.069769901,0
Dutch,76_2-97_1,6,0,0.0,2.101917982,0
Dutch,76_2-99_2,11,0,0.0,1.901858509,0
Dutch,76_3-90_1,1,0,0.0,1.899542878,0
Dutch,76_3-96_1,4,0,0.0,2.059568726,0
Dutch,76_3-97_1,3,0,0.0,2.091716807,0
Dutch,77_1-9_2,2,0,0.0,1.5884629789999998,1
Dutch,77_2-78_2,4,4,1.0,0.029174384,0
Dutch,77_2-78_3,1,1,1.0,0.0278556139999999,0
Dutch,77_2-90_1,4,0,0.0,1.8982030889999997,0
Dutch,77_2-96_1,12,0,0.0,2.0582289369999995,0
Dutch,77_2-99_2,1,0,0.0,1.890317545,0
Dutch,78_1-97_1,2,0,0.0,2.090877314,0
Dutch,78_2-90_1,1,0,0.0,1.900386317,0
Dutch,78_2-96_1,3,0,0.0,2.060412165,0
Dutch,78_2-98_1,2,0,0.0,2.087620752,0
Dutch,78_3-96_1,3,0,0.0,2.059093395,0
Dutch,78_3-97_1,2,0,0.0,2.091241476,0
Dutch,78_3-99_2,1,0,0.0,1.891182003,0
Dutch,80_1-97_1,1,0,0.0,2.007925906,0
Dutch,80_1-99_2,1,0,0.0,1.807866433,0
Dutch,87_1-90_1,3,0,0.0,1.2068806959999994,1
Dutch,87_1-91_1,2,0,0.0,1.2289565779999991,1
Dutch,90_1-96_1,12,1,0.08333333333333333,0.6002200899999997,0
Dutch,90_1-97_1,14,0,0.0,0.6323681709999995,0
Dutch,90_1-99_2,4,0,0.0,0.4323086979999999,0
Dutch,93_1-97_1,2,0,0.0,0.9047848530000002,0
Dutch,96_1-97_1,162,22,0.13580246913580246,0.111470047,0
Dutch,96_1-99_2,3,0,0.0,0.5110969000000001,0
Dutch,96_1-9_2,7,0,0.0,2.23430543,1
Dutch,97_1-99_2,11,0,0.0,0.543244981,0
Dutch,97_1-9_2,30,0,0.0,2.2664535109999995,1
Dutch,99_2-9_2,6,0,0.0,2.066394038,1
US,100_1-102_2,1,0,0.0,0.3599235919999999,0
US,100_1-175_1,1,0,0.0,1.2729026559999994,1
US,100_1-229_3,3,0,0.0,0.8597524619999994,0
US,100_1-233_3,2,0,0.0,0.8620850989999997,0
US,100_1-26_2,8,0,0.0,2.616129753,1
US,100_1-32_1,5,0,0.0,2.500392434,1
US,100_1-334_1,6,0,0.0,2.020803734,1
US,100_1-335_1,10,0,0.0,2.018007237,1
US,100_1-336_1,13,0,0.0,2.035995785,1
US,100_1-338_1,36,0,0.0,2.052173019,1
US,100_1-37_1,1,0,0.0,2.511559367,1
US,100_1-40_1,1,0,0.0,2.506977908,1
US,100_1-42_1,4,0,0.0,2.5016589449999995,1
US,100_1-44_1,12,0,0.0,2.512527814,1
US,100_1-44_3,2,0,0.0,2.513238254,1
US,100_1-45_1,8,0,0.0,2.5927045669999997,1
US,100_1-46_1,9,0,0.0,2.4613279429999992,1
US,100_1-47_2,1,0,0.0,2.4657374579999995,1
US,100_1-48_2,3,0,0.0,2.5235499429999995,1
US,100_1-52_1,2,0,0.0,2.5256259309999995,1
US,100_1-66_5,1,0,0.0,2.13505212,0
US,100_1-97_1,5,0,0.0,0.669119674,0
US,101_1-229_3,12,0,0.0,0.8647188969999999,0
US,101_1-233_3,2,0,0.0,0.8670515340000002,0
US,101_1-239_1,4,0,0.0,0.845165664,0
US,101_1-26_2,28,0,0.0,2.621096188,1
US,101_1-283_1,8,0,0.0,1.5780843450000002,1
US,101_1-318_38,4,0,0.0,1.893825556,1
US,101_1-32_1,58,0,0.0,2.505358869,1
US,101_1-334_1,14,0,0.0,2.0257701690000003,1
US,101_1-335_1,174,0,0.0,2.022973672,1
US,101_1-336_1,4,0,0.0,2.04096222,1
US,101_1-338_1,48,0,0.0,2.057139454,1
US,101_1-42_2,8,0,0.0,2.505833101,1
US,101_1-43_1,4,0,0.0,2.512422111,1
US,101_1-44_1,16,0,0.0,2.517494249,1
US,101_1-44_3,46,0,0.0,2.518204689,1
US,101_1-44_4,4,0,0.0,2.5267664149999995,1
US,101_1-45_1,164,0,0.0,2.597671002,1
US,101_1-46_1,18,0,0.0,2.466294378,1
US,101_1-48_2,24,0,0.0,2.5285163779999995,1
US,101_1-66_5,34,0,0.0,2.140018555,0
US,101_1-69_3,2,0,0.0,2.138675197,0
US,101_1-75_1,12,0,0.0,2.125588285,0
US,101_1-77_2,2,0,0.0,2.124851427,0
US,101_1-96_1,4,0,0.0,0.826868428,0
US,101_1-97_1,6,0,0.0,0.8590165089999999,0
US,102_1-102_2,1,1,1.0,0.0118188410000001,0
US,102_1-112_1,5,0,0.0,0.9454678789999996,0
US,102_1-125_1,1,0,0.0,0.8170282559999995,0
US,102_1-14_1,1,0,0.0,2.424599744,1
US,102_1-229_3,81,0,0.0,0.9209054669999994,0
US,102_1-233_3,3,0,0.0,0.9232381039999996,0
US,102_1-240_1,3,0,0.0,0.9628806119999992,0
US,102_1-269_1,1,0,0.0,0.9290033789999992,0
US,102_1-26_2,15,0,0.0,2.677282757999999,1
US,102_1-318_13,1,0,0.0,1.9553668179999997,1
US,102_1-318_38,1,0,0.0,1.9500121259999996,1
US,102_1-32_1,12,0,0.0,2.561545438999999,1
US,102_1-330_1,2,0,0.0,2.100484924,1
US,102_1-334_1,6,0,0.0,2.081956739,1
US,102_1-334_3,3,0,0.0,2.089103103,1
US,102_1-335_1,45,0,0.0,2.0791602419999995,1
US,102_1-338_1,24,0,0.0,2.113326023999999,1
US,102_1-40_1,3,0,0.0,2.568130913,1
US,102_1-42_1,2,0,0.0,2.562811949999999,1
US,102_1-42_2,4,0,0.0,2.5620196709999994,1
US,102_1-43_1,11,0,0.0,2.5686086809999997,1
US,102_1-44_1,4,0,0.0,2.573680819,1
US,102_1-44_3,37,0,0.0,2.574391258999999,1
US,102_1-45_1,4,0,0.0,2.6538575719999997,1
US,102_1-46_1,36,0,0.0,2.5224809479999992,1
US,102_1-47_2,1,0,0.0,2.5268904629999995,1
US,102_1-48_2,16,0,0.0,2.584702947999999,1
US,102_1-66_5,13,0,0.0,2.196205124999999,0
US,102_1-90_1,6,0,0.0,0.7230291499999995,0
US,102_1-96_1,7,0,0.0,0.6981245979999997,0
US,102_1-97_1,7,0,0.0,0.7302726789999996,0
US,102_2-112_1,2,0,0.0,0.945873496,0
US,102_2-119_1,4,0,0.0,0.7901958349999996,0
US,102_2-125_1,1,0,0.0,0.8174338729999997,0
US,102_2-229_3,6,0,0.0,0.9213110839999992,0
US,102_2-26_2,19,0,0.0,2.677688375,1
US,102_2-318_38,1,0,0.0,1.9504177429999996,1
US,102_2-318_56,4,0,0.0,1.9489144059999997,1
US,102_2-32_1,35,0,0.0,2.5619510559999994,1
US,102_2-330_1,4,0,0.0,2.100890540999999,1
US,102_2-334_1,3,0,0.0,2.082362356,1
US,102_2-335_1,4,0,0.0,2.079565859,1
US,102_2-336_1,18,0,0.0,2.097554407,1
US,102_2-338_1,136,0,0.0,2.1137316409999998,1
US,102_2-42_1,3,0,0.0,2.5632175669999997,1
US,102_2-42_2,4,0,0.0,2.562425288,1
US,102_2-44_1,16,0,0.0,2.574086435999999,1
US,102_2-44_3,17,0,0.0,2.5747968759999997,1
US,102_2-44_4,30,0,0.0,2.5833586019999992,1
US,102_2-45_1,17,0,0.0,2.654263188999999,1
US,102_2-46_1,20,0,0.0,2.522886564999999,1
US,102_2-47_2,1,0,0.0,2.5272960799999997,1
US,102_2-48_2,27,0,0.0,2.585108564999999,1
US,102_2-66_5,72,0,0.0,2.1966107419999994,0
US,102_2-90_1,3,0,0.0,0.7234347669999996,0
US,102_2-96_1,4,0,0.0,0.6985302149999999,0
US,102_2-97_1,8,0,0.0,0.7306782959999998,0
US,104_1-211_1,1,0,0.0,1.6677541679999994,1
US,104_1-326_1,7,0,0.0,1.9207014529999995,1
US,104_1-330_1,5,0,0.0,2.023021901999999,1
US,104_1-334_1,2,0,0.0,2.004493717,1
US,104_1-336_1,4,0,0.0,2.0196857679999995,1
US,104_1-43_1,2,0,0.0,2.4911456589999994,1
US,104_1-44_1,5,0,0.0,2.496217796999999,1
US,104_1-44_5,2,0,0.0,2.4993119779999997,1
US,104_1-45_1,1,0,0.0,2.576394549999999,1
US,104_1-96_1,5,0,0.0,0.6206615759999998,0
US,105_1-125_1,1,0,0.0,0.7571278479999997,0
US,105_1-26_2,5,0,0.0,2.6173823499999997,1
US,105_1-326_1,1,0,0.0,1.9382640669999995,1
US,105_1-330_1,3,0,0.0,2.040584515999999,1
US,105_1-335_1,16,0,0.0,2.019259834,1
US,105_1-338_1,33,0,0.0,2.0534256159999997,1
US,105_1-44_1,7,0,0.0,2.513780410999999,1
US,105_1-44_3,5,0,0.0,2.5144908509999992,1
US,105_1-46_1,8,0,0.0,2.462580539999999,1
US,105_1-48_2,25,0,0.0,2.524802539999999,1
US,105_1-50_1,3,0,0.0,2.519765456999999,1
US,105_1-66_5,3,0,0.0,2.136304717,0
US,105_1-96_1,3,0,0.0,0.6382241899999999,0
US,105_1-97_1,2,0,0.0,0.6703722709999997,0
US,105_1-9_2,1,0,0.0,2.2972140819999995,1
US,10_2-112_1,2,0,0.0,2.292518416,1
US,10_2-124_1,6,0,0.0,2.206700051,1
US,10_2-19_1,2,0,0.0,1.1508856759999997,2
US,10_2-229_3,4,0,0.0,2.1061552639999994,1
US,10_2-233_1,1,0,0.0,2.107227359,1
US,10_2-26_2,11,6,0.5454545454545454,1.1620874209999994,2
US,10_2-297_1,2,0,0.0,1.93650951,2
US,10_2-32_1,1,1,1.0,1.0463501019999994,2
US,10_2-330_1,10,0,0.0,1.708292667,2
US,10_2-335_1,73,0,0.0,1.6869679849999997,2
US,10_2-338_1,25,0,0.0,1.7211337670000002,2
US,10_2-40_1,1,1,1.0,1.052935576,2
US,10_2-42_2,4,2,0.5,1.0468243339999996,2
US,10_2-44_1,5,2,0.4,1.0584854819999996,2
US,10_2-44_3,10,6,0.6,1.0591959219999998,2
US,10_2-45_1,15,7,0.4666666666666667,1.1386622349999995,2
US,10_2-46_1,16,7,0.4375,1.007285611,2
US,10_2-47_1,2,2,1.0,1.008025246,2
US,10_2-47_2,2,2,1.0,1.0116951259999998,2
US,10_2-48_2,10,4,0.4,1.0695076109999997,2
US,10_2-52_1,4,0,0.0,1.0715835989999998,2
US,10_2-66_5,54,0,0.0,1.599765462,1
US,10_2-9_2,4,2,0.5,0.0809630389999997,2
US,112_1-125_1,9,6,0.6666666666666666,0.5395377530000003,0
US,112_1-178_1,5,0,0.0,1.336287965,1
US,112_1-229_3,35,0,0.0,0.8605092879999998,0
US,112_1-233_1,2,0,0.0,0.8615813830000003,0
US,112_1-233_3,1,0,0.0,0.8628419250000001,0
US,112_1-240_1,1,0,0.0,0.902484433,0
US,112_1-26_2,3,0,0.0,2.6168865789999995,1
US,112_1-297_1,3,0,0.0,0.9168363140000002,1
US,112_1-318_38,11,0,0.0,1.889615947,1
US,112_1-32_1,9,0,0.0,2.50114926,1
US,112_1-334_1,8,0,0.0,2.02156056,1
US,112_1-334_3,1,0,0.0,2.028706924,1
US,112_1-335_1,96,0,0.0,2.018764063,1
US,112_1-336_1,12,0,0.0,2.036752611,1
US,112_1-338_1,138,0,0.0,2.0529298450000004,1
US,112_1-37_1,6,0,0.0,2.512316193,1
US,112_1-40_1,1,0,0.0,2.507734734,1
US,112_1-42_1,2,0,0.0,2.502415771,1
US,112_1-42_2,13,0,0.0,2.501623492,1
US,112_1-43_1,3,0,0.0,2.508212502,1
US,112_1-44_1,19,0,0.0,2.51328464,1
US,112_1-44_3,47,0,0.0,2.51399508,1
US,112_1-45_1,94,0,0.0,2.593461393,1
US,112_1-46_1,39,0,0.0,2.462084769,1
US,112_1-47_2,2,0,0.0,2.466494284,1
US,112_1-48_2,30,0,0.0,2.524306769,1
US,112_1-50_1,2,0,0.0,2.519269686,1
US,112_1-66_5,8,0,0.0,2.135808946,0
US,112_1-77_2,4,0,0.0,2.120641818,0
US,112_1-90_1,7,0,0.0,0.588003761,0
US,112_1-96_1,6,0,0.0,0.8226588190000004,0
US,114_2-120_1,2,0,0.0,0.524718757,0
US,114_2-124_1,10,0,0.0,0.5397226430000002,0
US,114_2-26_2,7,0,0.0,2.574450211,1
US,114_2-318_38,4,0,0.0,1.847179579,1
US,114_2-318_56,4,0,0.0,1.845676242,1
US,114_2-32_1,8,0,0.0,2.458712892,1
US,114_2-335_1,69,0,0.0,1.976327695,1
US,114_2-336_1,1,0,0.0,1.994316243,1
US,114_2-338_1,7,0,0.0,2.010493477,1
US,114_2-42_1,4,0,0.0,2.459979403,1
US,114_2-42_2,4,0,0.0,2.459187124,1
US,114_2-43_1,4,0,0.0,2.465776134,1
US,114_2-44_1,9,0,0.0,2.470848272,1
US,114_2-44_3,10,0,0.0,2.471558712,1
US,114_2-45_1,2,0,0.0,2.5510250249999995,1
US,114_2-46_1,18,0,0.0,2.4196484009999994,1
US,114_2-48_2,13,0,0.0,2.481870401,1
US,114_2-94_1,1,0,0.0,0.564548684,0
US,119_1-120_1,1,0,0.0,0.1042140119999999,0
US,119_1-229_3,1,0,0.0,0.7048316269999995,0
US,119_1-233_3,1,0,0.0,0.7071642639999998,0
US,119_1-330_1,4,0,0.0,1.884411084,1
US,119_1-334_1,1,0,0.0,1.865882899,1
US,119_1-335_1,8,0,0.0,1.8630864019999995,1
US,119_1-336_1,1,0,0.0,1.88107495,1
US,119_1-338_1,2,0,0.0,1.897252184,1
US,119_1-44_4,30,0,0.0,2.3668791449999995,1
US,119_1-48_2,12,0,0.0,2.3686291079999995,1
US,119_1-66_5,4,0,0.0,1.980131285,0
US,119_1-87_1,1,0,0.0,1.2736417639999995,1
US,119_1-97_1,4,0,0.0,0.6991292389999999,0
US,120_1-124_1,5,0,0.0,0.48133676,0
US,120_1-14_1,3,0,0.0,2.208324578,1
US,120_1-21_1,1,0,0.0,2.4489704799999994,1
US,120_1-229_3,2,0,0.0,0.7046303009999995,0
US,120_1-233_3,1,0,0.0,0.7069629379999998,0
US,120_1-26_2,1,0,0.0,2.461007591999999,1
US,120_1-318_38,2,0,0.0,1.7337369599999997,1
US,120_1-326_1,1,0,0.0,1.781889309,1
US,120_1-32_1,4,0,0.0,2.3452702729999992,1
US,120_1-330_1,4,0,0.0,1.884209758,1
US,120_1-334_1,5,0,0.0,1.865681573,1
US,120_1-335_1,58,0,0.0,1.8628850759999995,1
US,120_1-336_1,1,0,0.0,1.880873624,1
US,120_1-338_1,54,0,0.0,1.897050858,1
US,120_1-42_1,2,0,0.0,2.3465367839999995,1
US,120_1-42_2,4,0,0.0,2.3457445049999994,1
US,120_1-43_1,7,0,0.0,2.352333515,1
US,120_1-44_1,8,0,0.0,2.3574056529999994,1
US,120_1-44_3,13,0,0.0,2.358116093,1
US,120_1-45_1,14,0,0.0,2.4375824059999998,1
US,120_1-46_1,11,0,0.0,2.306205782,1
US,120_1-48_2,7,0,0.0,2.3684277819999995,1
US,120_1-52_1,4,0,0.0,2.37050377,1
US,120_1-66_5,3,0,0.0,1.979929959,0
US,120_1-87_1,1,0,0.0,1.2734404379999995,1
US,120_1-96_1,10,0,0.0,0.666779832,0
US,124_1-223_1,2,0,0.0,0.6879574690000001,0
US,124_1-229_3,1,0,0.0,0.7746909229999996,0
US,124_1-26_2,34,0,0.0,2.531068214,1
US,124_1-297_1,3,0,0.0,0.831017949,1
US,124_1-318_38,10,0,0.0,1.803797582,1
US,124_1-318_48,3,0,0.0,1.80423834,1
US,124_1-32_1,2,0,0.0,2.415330895,1
US,124_1-330_1,17,0,0.0,1.95427038,1
US,124_1-335_1,203,0,0.0,1.932945698,1
US,124_1-336_1,2,0,0.0,1.950934246,1
US,124_1-338_1,51,0,0.0,1.96711148,1
US,124_1-42_1,10,0,0.0,2.416597406,1
US,124_1-42_2,19,0,0.0,2.415805127,1
US,124_1-43_1,19,0,0.0,2.422394137,1
US,124_1-44_1,19,0,0.0,2.427466275,1
US,124_1-44_3,21,0,0.0,2.428176715,1
US,124_1-45_1,19,0,0.0,2.5076430279999995,1
US,124_1-46_1,32,0,0.0,2.3762664039999994,1
US,124_1-47_2,3,0,0.0,2.380675919,1
US,124_1-48_2,30,0,0.0,2.438488404,1
US,124_1-66_5,61,0,0.0,2.049990581,0
US,124_1-96_1,16,0,0.0,0.7368404540000002,0
US,124_1-97_1,14,0,0.0,0.7689885350000001,0
US,124_1-9_2,6,0,0.0,2.210899946,1
US,125_1-14_1,2,0,0.0,2.235763942,1
US,125_1-178_1,2,0,0.0,1.2078483419999997,1
US,125_1-210_1,2,0,0.0,1.211217199,1
US,125_1-26_2,8,0,0.0,2.4884469559999998,1
US,125_1-297_1,2,0,0.0,0.788396691,1
US,125_1-318_38,3,0,0.0,1.7611763239999998,1
US,125_1-318_54,4,0,0.0,1.7620495349999998,1
US,125_1-32_1,15,0,0.0,2.372709637,1
US,125_1-330_1,3,0,0.0,1.911649122,1
US,125_1-332_1,4,0,0.0,1.938261489,1
US,125_1-334_1,8,0,0.0,1.893120937,1
US,125_1-335_1,181,0,0.0,1.8903244399999997,1
US,125_1-336_1,2,0,0.0,1.908312988,1
US,125_1-338_1,104,0,0.0,1.924490222,1
US,125_1-37_1,4,0,0.0,2.3838765699999995,1
US,125_1-40_1,3,0,0.0,2.379295111,1
US,125_1-42_1,2,0,0.0,2.373976148,1
US,125_1-42_2,21,0,0.0,2.373183869,1
US,125_1-43_1,2,0,0.0,2.379772879,1
US,125_1-44_1,15,0,0.0,2.3848450169999995,1
US,125_1-44_3,36,0,0.0,2.385555457,1
US,125_1-44_4,1,0,0.0,2.394117183,1
US,125_1-45_1,71,0,0.0,2.4650217699999994,1
US,125_1-46_1,36,0,0.0,2.333645146,1
US,125_1-47_2,1,0,0.0,2.338054661,1
US,125_1-48_2,42,0,0.0,2.395867146,1
US,125_1-50_1,3,0,0.0,2.390830063,1
US,125_1-52_1,2,0,0.0,2.397943134,1
US,125_1-66_5,48,0,0.0,2.007369323,0
US,125_1-76_3,1,0,0.0,1.993541984,0
US,125_1-77_2,4,0,0.0,1.9922021949999995,0
US,125_1-90_1,3,0,0.0,0.4595641379999997,0
US,125_1-94_1,1,0,0.0,0.5570811450000002,0
US,125_1-96_1,13,0,0.0,0.6942191960000001,0
US,125_1-97_1,3,0,0.0,0.726367277,0
