species_pair,n_total_pairs,n_hgt_pairs,hgt_rate,phylo_dist,trait_value
318_56-334_1,285,0,0.0,1.0317779100000002,0
318_56-334_3,177,0,0.0,1.038924274,0
318_56-335_1,4359,2,0.0004588208304657031,1.028981413,0
318_56-336_1,23,0,0.0,1.046969961,0
318_56-338_1,3215,1,0.00031104199066874026,1.063147195,0
318_56-34_1,10,0,0.0,1.670609758,0
318_56-36_1,32,0,0.0,1.7825778959999998,0
318_56-37_1,51,0,0.0,1.7761143089999998,0
318_56-38_1,3,0,0.0,1.762005417,0
318_56-39_2,17,0,0.0,1.769958965,0
318_56-39_5,124,0,0.0,1.774721962,0
318_56-40_1,2,0,0.0,1.77153285,0
318_56-42_1,18,0,0.0,1.766213887,0
318_56-42_2,138,0,0.0,1.765421608,0
318_56-43_1,142,0,0.0,1.772010618,0
318_56-44_1,164,4,0.024390243902439025,1.7770827559999998,0
318_56-44_3,301,0,0.0,1.777793196,0
318_56-44_4,2,0,0.0,1.786354922,0
318_56-44_5,4,0,0.0,1.7801769369999998,0
318_56-45_1,1516,0,0.0,1.857259509,0
318_56-46_1,332,8,0.024096385542168676,1.725882885,0
318_56-48_1,15,0,0.0,1.792908956,0
318_56-48_2,664,8,0.012048192771084338,1.788104885,0
318_56-4_1,3,0,0.0,1.668439631,0
318_56-4_2,1,0,0.0,1.671600889,0
318_56-4_3,4,0,0.0,1.669357537,0
318_56-50_1,27,0,0.0,1.783067802,0
318_56-51_1,22,0,0.0,1.7856460319999998,0
318_56-52_1,41,0,0.0,1.790180873,0
318_56-55_1,6,0,0.0,1.305672098,1
318_56-62_1,1,0,0.0,1.3781943070000002,1
318_56-66_2,10,0,0.0,1.401498082,1
318_56-66_3,20,0,0.0,1.4066492780000002,1
318_56-66_4,20,0,0.0,1.401088856,1
318_56-66_5,1786,2,0.0011198208286674132,1.399607062,1
318_56-69_1,20,0,0.0,1.396759018,1
318_56-69_3,2,0,0.0,1.398263704,1
318_56-71_1,1,0,0.0,1.408675645,1
318_56-76_1,2,0,0.0,1.395326333,0
318_56-76_2,45,0,0.0,1.395980898,0
318_56-77_1,4,0,0.0,1.384104684,0
318_56-77_2,2,0,0.0,1.384439934,0
318_56-78_1,3,0,0.0,1.3849402300000002,0
318_56-78_3,14,0,0.0,1.385304392,0
318_56-87_1,7,0,0.0,1.5193314549999997,0
318_56-90_1,103,0,0.0,1.6656738809999996,0
318_56-91_1,3,0,0.0,1.6877497629999996,0
318_56-94_1,4,0,0.0,1.905656002,0
318_56-96_1,115,0,0.0,1.825699729,0
318_56-97_1,121,0,0.0,1.85784781,0
318_56-99_2,10,0,0.0,1.657788337,0
318_56-9_1,1,0,0.0,1.563247892,0
318_56-9_2,20,0,0.0,1.560516427,0
318_58-335_1,9,0,0.0,1.0321896189999995,0
318_58-336_1,1,0,0.0,1.050178167,0
318_58-338_1,2,0,0.0,1.0663554009999998,0
318_58-43_1,1,0,0.0,1.775218824,0
318_58-46_1,2,0,0.0,1.7290910909999997,0
318_58-50_1,1,0,0.0,1.7862760079999995,0
318_58-66_5,5,0,0.0,1.402815268,1
318_78-32_1,2,0,0.0,1.7651539639999998,0
318_78-334_1,6,0,0.0,1.031984498,0
318_78-338_1,12,0,0.0,1.063353783,0
318_78-39_5,2,0,0.0,1.7749285499999998,0
318_78-42_2,2,0,0.0,1.765628196,0
318_78-45_1,48,0,0.0,1.857466097,0
318_78-46_1,4,0,0.0,1.7260894729999998,0
318_78-48_2,8,0,0.0,1.7883114729999998,0
318_78-66_5,4,0,0.0,1.39981365,1
318_78-97_1,4,0,0.0,1.858054398,0
318_79-326_1,2,0,0.0,0.592387916,0
318_79-32_1,6,0,0.0,1.7651121719999998,0
318_79-335_1,29,0,0.0,1.029146209,0
318_79-338_1,24,0,0.0,1.063311991,0
318_79-39_5,2,0,0.0,1.7748867579999998,0
318_79-44_1,2,0,0.0,1.7772475519999995,0
318_79-45_1,1,0,0.0,1.857424305,0
318_79-51_1,1,0,0.0,1.7858108279999998,0
318_79-66_5,26,0,0.0,1.399771858,1
318_8-31_2,1,0,0.0,1.898284988,0
318_8-326_1,3,0,0.0,0.601004835,0
318_8-32_1,1,0,0.0,1.773729091,0
318_8-330_1,12,0,0.0,1.05908781,0
318_8-333_1,1,0,0.0,1.024541465,0
318_8-335_1,134,5,0.03731343283582089,1.037763128,0
318_8-336_1,1,0,0.0,1.055751676,0
318_8-338_1,80,0,0.0,1.07192891,0
318_8-36_1,1,0,0.0,1.791359611,0
318_8-39_5,30,0,0.0,1.783503677,0
318_8-40_1,1,0,0.0,1.780314565,0
318_8-42_1,2,0,0.0,1.774995602,0
318_8-42_2,2,0,0.0,1.774203323,0
318_8-43_1,4,0,0.0,1.7807923330000002,0
318_8-44_1,1,0,0.0,1.7858644709999998,0
318_8-44_3,13,0,0.0,1.786574911,0
318_8-45_1,20,0,0.0,1.866041224,0
318_8-46_1,11,0,0.0,1.7346646,0
318_8-48_2,27,0,0.0,1.7968866,0
318_8-4_3,14,0,0.0,1.678139252,0
318_8-51_1,1,0,0.0,1.794427747,0
318_8-52_1,1,0,0.0,1.798962588,0
318_8-66_5,36,0,0.0,1.408388777,1
318_8-76_3,2,0,0.0,1.3945614380000002,0
318_8-90_1,4,0,0.0,1.6744555959999996,0
318_8-96_1,14,0,0.0,1.834481444,0
318_8-97_1,15,0,0.0,1.866629525,0
318_82-338_1,12,0,0.0,1.064736509,0
318_82-42_2,2,0,0.0,1.767010922,0
318_82-45_1,3,0,0.0,1.858848823,0
318_82-48_2,3,0,0.0,1.789694199,0
318_82-66_5,4,0,0.0,1.401196376,1
318_82-91_1,1,0,0.0,1.6893390769999996,0
31_2-330_1,10,0,0.0,2.041479408,0
31_2-332_1,5,0,0.0,2.068091775,0
31_2-334_1,6,0,0.0,2.022951223,0
31_2-334_3,4,0,0.0,2.0300975869999998,0
31_2-335_1,41,0,0.0,2.0201547259999995,0
31_2-338_1,25,0,0.0,2.054320508,0
31_2-36_1,2,0,0.0,0.5167688689999994,0
31_2-37_1,1,0,0.0,0.5103052819999996,0
31_2-42_2,1,0,0.0,0.4996125809999996,0
31_2-43_1,3,0,0.0,0.506201591,0
31_2-44_1,2,0,0.0,0.5112737289999996,0
31_2-45_1,18,0,0.0,0.4172173019999996,0
31_2-46_1,4,0,0.0,0.4600738579999999,0
31_2-48_2,9,0,0.0,0.5222958579999997,0
31_2-66_5,38,0,0.0,1.9329522029999997,1
31_2-96_1,3,0,0.0,2.5632922759999994,0
31_2-9_2,1,0,0.0,1.1751058939999992,0
324_1-334_1,2,0,0.0,1.0213719180000005,0
324_1-335_1,24,0,0.0,1.018575421,0
324_1-338_1,5,0,0.0,1.052741203,0
324_1-42_2,2,0,0.0,1.755015616,0
324_1-43_1,2,0,0.0,1.761604626,0
324_1-44_1,1,0,0.0,1.766676764,0
324_1-45_1,4,0,0.0,1.846853517,0
324_1-46_1,2,0,0.0,1.715476893,0
324_1-48_2,7,0,0.0,1.7776988929999995,0
324_1-66_5,8,0,0.0,1.38920107,1
325_1-326_1,15,5,0.3333333333333333,0.1373486649999999,0
325_1-32_1,11,0,0.0,1.834089017,0
325_1-333_1,6,0,0.0,1.0849013909999998,0
325_1-334_1,9,0,0.0,1.100919551,0
325_1-334_3,7,0,0.0,1.108065915,0
325_1-335_1,59,0,0.0,1.0981230539999998,0
325_1-337_1,1,0,0.0,1.140113571,0
325_1-338_1,65,0,0.0,1.132288836,0
325_1-36_1,1,0,0.0,1.851719537,0
325_1-37_1,1,0,0.0,1.84525595,0
325_1-39_5,13,0,0.0,1.843863603,0
325_1-42_2,3,0,0.0,1.834563249,0
325_1-44_1,2,0,0.0,1.846224397,0
325_1-44_3,2,0,0.0,1.846934837,0
325_1-44_4,2,0,0.0,1.855496563,0
325_1-45_1,16,0,0.0,1.92640115,0
325_1-46_1,16,0,0.0,1.7950245259999995,0
325_1-48_2,35,0,0.0,1.857246526,0
325_1-66_4,4,0,0.0,1.4702304970000002,1
325_1-66_5,29,0,0.0,1.4687487030000002,1
325_1-76_3,1,0,0.0,1.454921364,0
325_1-8_1,2,0,0.0,1.6343791739999998,0
325_1-96_1,2,0,0.0,1.89484137,0
326_1-32_1,228,0,0.0,1.814603062,0
326_1-330_1,49,0,0.0,1.0999617810000002,0
326_1-331_1,49,0,0.0,1.0785378800000005,0
326_1-333_1,60,0,0.0,1.065415436,0
326_1-334_1,215,0,0.0,1.081433596,0
326_1-334_3,12,0,0.0,1.08857996,0
326_1-335_1,1151,0,0.0,1.0786370989999998,0
326_1-336_1,162,0,0.0,1.0966256470000002,0
326_1-337_1,76,0,0.0,1.1206276160000002,0
326_1-338_1,1993,2,0.0010035122930255895,1.112802881,0
326_1-36_1,7,0,0.0,1.832233582,0
326_1-37_1,9,0,0.0,1.825769995,0
326_1-38_1,1,0,0.0,1.811661103,0
326_1-39_2,19,0,0.0,1.819614651,0
326_1-39_5,112,0,0.0,1.824377648,0
326_1-41_1,8,0,0.0,1.828910337,0
326_1-42_2,68,1,0.014705882352941176,1.815077294,0
326_1-43_1,56,0,0.0,1.8216663040000003,0
326_1-44_1,109,0,0.0,1.826738442,0
326_1-44_3,125,0,0.0,1.827448882,0
326_1-44_4,11,0,0.0,1.836010608,0
326_1-44_5,18,0,0.0,1.829832623,0
326_1-45_1,442,0,0.0,1.906915195,0
326_1-46_1,186,0,0.0,1.7755385709999998,0
326_1-48_2,496,0,0.0,1.837760571,0
326_1-51_1,9,0,0.0,1.835301718,0
326_1-52_1,8,0,0.0,1.839836559,0
326_1-66_2,4,0,0.0,1.4511537680000002,1
326_1-66_3,7,0,0.0,1.456304964,1
326_1-66_4,7,0,0.0,1.4507445420000002,1
326_1-66_5,1326,14,0.010558069381598794,1.4492627480000002,1
326_1-69_1,2,0,0.0,1.446414704,1
326_1-71_1,8,0,0.0,1.458331331,1
326_1-74_1,2,0,0.0,1.4422984410000002,1
326_1-76_1,4,0,0.0,1.4449820190000002,0
326_1-76_2,152,0,0.0,1.4456365840000005,0
326_1-76_3,1,0,0.0,1.435435409,0
326_1-78_1,1,0,0.0,1.434595916,0
326_1-78_3,2,0,0.0,1.434960078,0
326_1-80_1,30,0,0.0,1.351644508,1
326_1-87_1,4,0,0.0,1.5689871409999996,0
326_1-8_1,5,0,0.0,1.6148932189999998,0
326_1-90_1,43,0,0.0,1.7153295669999995,0
326_1-96_1,151,0,0.0,1.875355415,0
326_1-97_1,58,0,0.0,1.907503496,0
326_1-99_2,16,0,0.0,1.707444023,0
326_1-9_2,4,0,0.0,1.610172113,0
32_1-330_1,153,0,0.0,1.916923511,0
32_1-331_1,48,0,0.0,1.89549961,0
32_1-332_1,4,0,0.0,1.943535878,0
32_1-333_1,23,0,0.0,1.882377166,0
32_1-334_1,814,2,0.002457002457002457,1.898395326,0
32_1-334_3,143,0,0.0,1.9055416899999995,0
32_1-335_1,3867,1,0.0002585983966899405,1.895598829,0
32_1-336_1,307,0,0.0,1.913587377,0
32_1-337_1,51,0,0.0,1.937589346,0
32_1-338_1,3641,2,0.0005492996429552321,1.929764611,0
32_1-36_1,45,4,0.08888888888888889,0.114373488,0
32_1-37_1,62,24,0.3870967741935484,0.1079099010000002,0
32_1-39_2,32,28,0.875,0.1738461010000001,0
32_1-39_3,6,0,0.0,0.1800532149999996,0
32_1-39_5,229,39,0.1703056768558952,0.1786090979999994,0
32_1-40_1,92,10,0.10869565217391304,0.1310060760000002,0
32_1-41_1,9,9,1.0,0.138727877,0
32_1-42_1,12,2,0.16666666666666666,0.1256871129999996,0
32_1-42_2,434,289,0.6658986175115207,0.124894834,0
32_1-43_1,238,37,0.15546218487394958,0.1314838439999999,0
32_1-44_1,411,207,0.5036496350364964,0.1365559819999999,0
32_1-44_3,1095,748,0.6831050228310502,0.1372664219999997,0
32_1-44_4,56,0,0.0,0.1458281479999996,0
32_1-44_5,11,0,0.0,0.1396501629999997,0
32_1-45_1,1791,762,0.42546063651591287,0.4668945849999999,0
32_1-46_1,681,441,0.6475770925110133,0.2464073789999998,0
32_1-47_1,2,2,1.0,0.2471470139999998,0
32_1-47_2,11,3,0.2727272727272727,0.2508168940000002,0
32_1-48_1,15,0,0.0,0.196796092,0
32_1-48_2,1265,664,0.524901185770751,0.1919920209999994,0
32_1-4_1,36,0,0.0,0.9009548769999998,0
32_1-4_3,3,0,0.0,0.901872783,0
32_1-50_1,16,7,0.4375,0.1869549379999999,0
32_1-51_1,8,8,1.0,0.1895331679999996,0
32_1-52_1,90,39,0.43333333333333335,0.1940680089999999,0
32_1-62_1,90,0,0.0,1.7869835509999998,1
32_1-66_3,8,0,0.0,1.815438522,1
32_1-66_5,2668,9,0.003373313343328336,1.8083963059999997,1
32_1-69_1,30,0,0.0,1.805548262,1
32_1-69_3,23,0,0.0,1.807052948,1
32_1-74_1,2,0,0.0,1.8014319989999998,1
32_1-75_1,162,0,0.0,1.7939660359999998,1
32_1-76_2,17,0,0.0,1.8047701419999995,0
32_1-76_3,1,0,0.0,1.7945689669999998,0
32_1-77_2,23,0,0.0,1.7932291779999996,0
32_1-78_1,14,0,0.0,1.7937294739999998,0
32_1-78_3,12,0,0.0,1.7940936359999995,0
32_1-87_1,11,0,0.0,2.1323681049999994,0
32_1-8_1,38,0,0.0,1.0552711029999997,0
32_1-90_1,75,0,0.0,2.2787105309999998,0
32_1-91_1,17,0,0.0,2.3007864129999995,0
32_1-94_1,8,0,0.0,2.518692652,0
32_1-96_1,197,0,0.0,2.4387363789999994,0
32_1-97_1,242,0,0.0,2.4708844599999997,0
32_1-99_2,18,0,0.0,2.270824987,0
32_1-9_2,2,0,0.0,1.0505499969999996,0
330_1-332_1,12,0,0.0,0.2880451649999997,0
330_1-333_1,11,0,0.0,0.2268864529999996,0
330_1-334_1,44,0,0.0,0.2429046130000003,0
330_1-334_3,22,0,0.0,0.2500509769999999,0
330_1-335_1,826,0,0.0,0.240108116,0
330_1-336_1,26,0,0.0,0.258096664,0
330_1-338_1,936,0,0.0,0.2742738979999997,0
330_1-34_1,5,0,0.0,1.822585893,0
330_1-36_1,8,0,0.0,1.934554031,0
330_1-37_1,5,0,0.0,1.928090444,0
330_1-39_2,3,0,0.0,1.9219351,0
330_1-39_5,96,0,0.0,1.926698097,0
330_1-40_1,5,0,0.0,1.923508985,0
330_1-42_1,3,0,0.0,1.918190022,0
330_1-42_2,90,0,0.0,1.917397743,0
330_1-43_1,109,0,0.0,1.923986753,0
330_1-44_1,82,0,0.0,1.929058891,0
330_1-44_3,68,0,0.0,1.929769331,0
330_1-44_4,33,0,0.0,1.938331057,0
330_1-44_5,11,0,0.0,1.932153072,0
330_1-45_1,566,0,0.0,2.0092356439999994,0
330_1-46_1,163,0,0.0,1.87785902,0
330_1-47_2,6,0,0.0,1.882268535,0
330_1-48_1,42,0,0.0,1.944885091,0
330_1-48_2,203,0,0.0,1.94008102,0
330_1-4_3,7,0,0.0,1.821333672,0
330_1-50_1,5,0,0.0,1.935043937,0
330_1-52_1,11,0,0.0,1.942157008,0
330_1-66_3,15,0,0.0,1.5586254130000003,1
330_1-66_4,4,0,0.0,1.553064991,1
330_1-66_5,523,0,0.0,1.551583197,1
330_1-69_3,10,0,0.0,1.5502398390000005,1
330_1-71_1,5,0,0.0,1.56065178,1
330_1-74_1,8,0,0.0,1.5446188900000004,1
330_1-76_2,8,0,0.0,1.547957033,0
330_1-77_1,2,0,0.0,1.5360808190000002,0
330_1-90_1,2,0,0.0,1.817650016,0
330_1-94_1,3,0,0.0,2.057632137,0
330_1-96_1,126,0,0.0,1.977675864,0
330_1-97_1,109,2,0.01834862385321101,2.009823945,0
330_1-99_2,15,0,0.0,1.809764472,0
330_1-9_2,11,0,0.0,1.7124925620000002,0
331_1-333_1,54,0,0.0,0.2054625520000002,0
331_1-335_1,200,0,0.0,0.2186842149999996,0
331_1-337_1,9,0,0.0,0.260674732,0
331_1-338_1,115,0,0.0,0.2528499970000002,0
331_1-44_1,30,0,0.0,1.90763499,0
331_1-45_1,36,0,0.0,1.987811743,0
331_1-46_1,23,0,0.0,1.856435119,0
331_1-48_2,55,0,0.0,1.918657119,0
331_1-66_5,34,0,0.0,1.530159296,1
331_1-76_2,9,0,0.0,1.5265331320000002,0
331_1-80_1,2,0,0.0,1.4325410560000005,1
331_1-96_1,25,0,0.0,1.956251963,0
332_1-333_1,3,0,0.0,0.2015793679999999,0
332_1-334_1,34,0,0.0,0.2175975280000002,0
332_1-334_3,14,2,0.14285714285714285,0.2247438920000002,0
332_1-335_1,638,8,0.012539184952978056,0.2148010309999999,0
332_1-336_1,7,0,0.0,0.1918990090000003,0
332_1-338_1,269,0,0.0,0.1633614730000001,0
332_1-36_1,13,0,0.0,1.961166398,0
332_1-39_2,2,0,0.0,1.948547467,0
332_1-39_5,7,0,0.0,1.953310464,0
332_1-40_1,4,0,0.0,1.950121352,0
332_1-42_1,1,0,0.0,1.944802389,0
332_1-42_2,27,0,0.0,1.94401011,0
332_1-43_1,42,0,0.0,1.9505991200000004,0
332_1-44_1,26,0,0.0,1.9556712579999995,0
332_1-44_3,10,0,0.0,1.956381698,0
332_1-44_4,4,0,0.0,1.964943424,0
332_1-45_1,126,0,0.0,2.035848011,0
332_1-46_1,68,0,0.0,1.904471387,0
332_1-48_2,62,0,0.0,1.966693387,0
332_1-4_1,1,0,0.0,1.847028133,0
332_1-50_1,2,0,0.0,1.961656304,0
332_1-52_1,4,0,0.0,1.968769375,0
332_1-66_3,4,0,0.0,1.5852377800000002,1
332_1-66_4,1,0,0.0,1.5796773580000003,1
332_1-66_5,208,0,0.0,1.5781955640000005,1
332_1-90_1,8,0,0.0,1.844262383,0
332_1-94_1,4,0,0.0,2.084244504,0
332_1-96_1,53,0,0.0,2.0042882310000003,0
332_1-97_1,14,0,0.0,2.036436312,0
333_1-334_1,3,0,0.0,0.0681524040000001,0
333_1-334_3,2,0,0.0,0.0752987680000001,0
333_1-335_1,176,0,0.0,0.0653559069999998,0
333_1-337_1,5,0,0.0,0.1956328359999997,0
333_1-338_1,84,0,0.0,0.1878081009999999,0
333_1-39_2,5,0,0.0,1.887388755,0
333_1-39_5,8,0,0.0,1.892151752,0
333_1-40_1,1,0,0.0,1.88896264,0
333_1-42_2,26,0,0.0,1.882851398,0
333_1-43_1,18,0,0.0,1.889440408,0
333_1-44_1,3,0,0.0,1.8945125459999996,0
333_1-44_3,33,0,0.0,1.895222986,0
333_1-45_1,38,0,0.0,1.9746892989999996,0
333_1-46_1,31,0,0.0,1.843312675,0
333_1-48_2,76,0,0.0,1.905534675,0
333_1-4_2,6,0,0.0,1.789030679,0
333_1-50_1,2,0,0.0,1.900497592,0
333_1-51_1,1,0,0.0,1.903075822,0
333_1-52_1,1,0,0.0,1.907610663,0
333_1-55_1,3,0,0.0,1.423101888,1
333_1-66_5,140,0,0.0,1.5170368520000002,1
333_1-74_1,4,0,0.0,1.510072545,1
333_1-76_1,1,0,0.0,1.5127561229999995,0
333_1-76_3,6,0,0.0,1.503209513,0
333_1-77_2,4,0,0.0,1.501869724,0
333_1-78_2,1,0,0.0,1.504052952,0
333_1-78_3,1,0,0.0,1.502734182,0
333_1-90_1,69,0,0.0,1.7831036709999994,0
333_1-96_1,16,0,0.0,1.943129519,0
333_1-97_1,6,0,0.0,1.9752776,0
334_1-334_2,66,0,0.0,0.025300976,0
334_1-334_3,40,2,0.05,0.0280217559999997,0
334_1-335_1,2467,119,0.04823672476692339,0.053550731,0
334_1-336_1,208,0,0.0,0.1876490269999999,0
334_1-338_1,3268,83,0.02539779681762546,0.2038262610000001,0
334_1-34_1,35,0,0.0,1.804057708,0
334_1-36_1,48,0,0.0,1.916025846,0
334_1-37_1,46,0,0.0,1.909562259,0
334_1-38_1,1,0,0.0,1.895453367,0
334_1-39_2,19,0,0.0,1.9034069150000004,0
334_1-39_5,152,0,0.0,1.908169912,0
334_1-40_1,37,0,0.0,1.9049808000000004,0
334_1-42_1,20,0,0.0,1.899661837,0
334_1-42_2,228,1,0.0043859649122807015,1.898869558,0
334_1-43_1,197,0,0.0,1.905458568,0
334_1-44_1,296,0,0.0,1.910530706,0
334_1-44_3,517,0,0.0,1.911241146,0
334_1-44_4,17,0,0.0,1.919802872,0
334_1-44_5,14,0,0.0,1.913624887,0
334_1-45_1,1978,1,0.0005055611729019212,1.990707459,0
334_1-46_1,500,0,0.0,1.859330835,0
334_1-47_2,6,0,0.0,1.8637403500000005,0
334_1-48_2,893,2,0.0022396416573348264,1.921552835,0
334_1-4_3,3,0,0.0,1.8028054870000003,0
334_1-50_1,29,0,0.0,1.916515752,0
334_1-51_1,8,0,0.0,1.919093982,0
334_1-52_1,97,0,0.0,1.9236288230000005,0
334_1-66_1,4,0,0.0,1.5352849220000004,1
334_1-66_3,115,11,0.09565217391304348,1.5400972280000005,1
334_1-66_4,4,0,0.0,1.534536806,1
334_1-66_5,1396,0,0.0,1.533055012,1
334_1-69_1,10,0,0.0,1.530206968,1
334_1-69_3,7,0,0.0,1.5317116540000002,1
334_1-75_1,42,0,0.0,1.5186247420000003,1
334_1-76_2,8,0,0.0,1.529428848,0
334_1-77_2,39,0,0.0,1.517887884,0
334_1-78_3,1,0,0.0,1.5187523420000002,0
334_1-87_1,5,0,0.0,1.6527794049999998,0
334_1-90_1,110,0,0.0,1.7991218309999997,0
334_1-91_1,16,0,0.0,1.821197713,0
334_1-96_1,203,0,0.0,1.959147679,0
334_1-97_1,270,0,0.0,1.99129576,0
334_1-99_2,2,0,0.0,1.791236287,0
334_2-338_1,18,0,0.0,0.2082518449999999,0
334_2-45_1,2,0,0.0,1.995133043,0
334_2-48_2,4,0,0.0,1.925978419,0
334_2-66_5,2,0,0.0,1.5374805959999998,1
334_2-96_1,2,0,0.0,1.963573263,0
334_2-97_1,2,0,0.0,1.9957213439999997,0
334_3-335_1,2137,59,0.027608797379503978,0.0606970949999996,0
334_3-336_1,9,0,0.0,0.1947953909999999,0
334_3-338_1,1262,61,0.04833597464342314,0.2109726250000001,0
334_3-36_1,10,0,0.0,1.9231722099999995,0
334_3-37_1,20,0,0.0,1.916708623,0
334_3-38_1,1,0,0.0,1.902599731,0
334_3-39_2,24,0,0.0,1.910553279,0
334_3-39_3,4,0,0.0,1.916760393,0
334_3-39_5,37,0,0.0,1.915316276,0
334_3-40_1,2,0,0.0,1.912127164,0
334_3-42_1,2,0,0.0,1.906808201,0
334_3-42_2,45,0,0.0,1.906015922,0
334_3-43_1,41,0,0.0,1.912604932,0
334_3-44_1,35,0,0.0,1.91767707,0
334_3-44_3,74,0,0.0,1.91838751,0
334_3-44_5,6,0,0.0,1.9207712509999997,0
334_3-45_1,409,0,0.0,1.997853823,0
334_3-46_1,159,0,0.0,1.866477199,0
334_3-47_2,2,0,0.0,1.870886714,0
334_3-48_2,246,0,0.0,1.928699199,0
334_3-4_1,2,0,0.0,1.809033945,0
334_3-4_2,2,0,0.0,1.812195203,0
334_3-4_3,1,0,0.0,1.809951851,0
334_3-50_1,11,0,0.0,1.923662116,0
334_3-51_1,3,0,0.0,1.926240346,0
334_3-52_1,14,0,0.0,1.930775187,0
334_3-62_1,5,0,0.0,1.5187886210000003,1
334_3-66_4,12,0,0.0,1.54168317,1
334_3-66_5,1064,0,0.0,1.540201376,1
334_3-69_3,8,0,0.0,1.5388580179999998,1
334_3-71_1,4,0,0.0,1.549269959,1
334_3-78_3,4,0,0.0,1.5258987060000002,0
334_3-87_1,8,0,0.0,1.6599257689999998,0
334_3-8_1,3,0,0.0,1.7058318469999996,0
334_3-90_1,10,0,0.0,1.8062681949999992,0
334_3-91_1,3,0,0.0,1.8283440769999997,0
334_3-93_1,12,0,0.0,2.078684877,0
334_3-96_1,43,0,0.0,1.966294043,0
334_3-97_1,45,0,0.0,1.998442124,0
334_3-9_1,5,0,0.0,1.7038422059999998,0
334_3-9_2,1,0,0.0,1.7011107409999997,0
335_1-336_1,852,4,0.004694835680751174,0.1848525299999996,0
335_1-337_1,9,0,0.0,0.208854499,0
335_1-338_1,46961,1106,0.02355145759247035,0.2010297639999998,0
335_1-34_1,154,0,0.0,1.8012612109999997,0
335_1-36_1,354,0,0.0,1.913229349,0
335_1-37_1,497,0,0.0,1.906765762,0
335_1-38_1,44,0,0.0,1.89265687,0
335_1-39_2,507,0,0.0,1.900610418,0
335_1-39_3,34,0,0.0,1.906817532,0
335_1-39_5,1853,0,0.0,1.9053734149999997,0
335_1-40_1,223,0,0.0,1.902184303,0
335_1-41_1,47,0,0.0,1.909906104,0
335_1-42_1,273,0,0.0,1.8968653399999995,0
335_1-42_2,2689,1,0.0003718854592785422,1.896073061,0
335_1-43_1,1775,0,0.0,1.902662071,0
335_1-44_1,3450,6,0.0017391304347826088,1.907734209,0
335_1-44_3,5352,29,0.005418535127055307,1.9084446489999995,0
335_1-44_4,53,0,0.0,1.9170063749999997,0
335_1-44_5,81,0,0.0,1.91082839,0
335_1-45_1,32234,1,3.10231432648756e-05,1.987910962,0
335_1-46_1,8209,13,0.001583627725666951,1.856534338,0
335_1-47_2,295,0,0.0,1.860943853,0
335_1-48_2,10298,13,0.0012623810448630802,1.9187563379999997,0
335_1-4_1,10,0,0.0,1.7990910839999998,0
335_1-4_2,19,0,0.0,1.802252342,0
335_1-4_3,205,0,0.0,1.80000899,0
335_1-50_1,701,0,0.0,1.913719255,0
335_1-51_1,279,0,0.0,1.916297485,0
335_1-52_1,491,0,0.0,1.920832326,0
335_1-62_1,2,0,0.0,1.50884576,1
335_1-66_1,6,0,0.0,1.5324884250000002,1
335_1-66_2,4,0,0.0,1.532149535,1
335_1-66_3,411,0,0.0,1.537300731,1
335_1-66_4,261,0,0.0,1.5317403089999997,1
335_1-66_5,24701,95,0.0038459981377272174,1.5302585149999997,1
335_1-69_1,63,0,0.0,1.5274104709999998,1
335_1-69_2,19,0,0.0,1.527162555,1
335_1-69_3,35,0,0.0,1.528915157,1
335_1-71_1,8,0,0.0,1.539327098,1
335_1-74_1,12,0,0.0,1.523294208,1
335_1-75_1,71,0,0.0,1.515828245,1
335_1-76_2,347,0,0.0,1.5266323509999995,0
335_1-76_3,56,0,0.0,1.516431176,0
335_1-77_1,20,0,0.0,1.5147561369999998,0
335_1-77_2,159,0,0.0,1.5150913869999998,0
335_1-78_1,14,0,0.0,1.515591683,0
335_1-78_2,5,0,0.0,1.517274615,0
335_1-78_3,86,0,0.0,1.515955845,0
335_1-80_1,60,0,0.0,1.432640275,1
335_1-87_1,64,0,0.0,1.6499829079999997,0
335_1-8_1,11,0,0.0,1.6958889859999997,0
335_1-90_1,840,0,0.0,1.7963253339999994,0
335_1-91_1,86,0,0.0,1.818401216,0
335_1-93_1,50,0,0.0,2.068742016,0
335_1-94_1,36,0,0.0,2.036307455,0
335_1-96_1,2440,0,0.0,1.9563511819999997,0
335_1-97_1,2720,0,0.0,1.9884992629999996,0
335_1-99_2,127,0,0.0,1.7884397899999998,0
335_1-9_1,18,0,0.0,1.693899345,0
335_1-9_2,449,0,0.0,1.6911678799999998,0
336_1-337_1,25,0,0.0,0.185952477,0
336_1-338_1,1755,24,0.013675213675213675,0.1781277420000002,0
336_1-36_1,3,0,0.0,1.931217897,0
336_1-37_1,20,0,0.0,1.92475431,0
336_1-39_2,4,0,0.0,1.918598966,0
336_1-39_5,13,0,0.0,1.923361963,0
336_1-40_1,29,1,0.034482758620689655,1.920172851,0
336_1-41_1,1,0,0.0,1.927894652,0
336_1-42_1,24,2,0.08333333333333333,1.914853888,0
336_1-42_2,64,0,0.0,1.914061609,0
336_1-43_1,32,0,0.0,1.920650619,0
336_1-44_1,93,0,0.0,1.925722757,0
336_1-44_3,117,1,0.008547008547008548,1.926433197,0
336_1-44_4,4,0,0.0,1.934994923,0
336_1-44_5,8,0,0.0,1.9288169379999995,0
